0,1,2,3,4,5,6,7,8,9,10,11
45.37,45.37,45.37,45.37,45.37,45.37,0.0029120445251464844,0.0008518695831298828,0.0005738735198974609,0.0006892681121826172,0.0006649494171142578,0.0006539821624755859
147.92,145.81,145.81,145.81,145.81,145.81,0.037244319915771484,0.0015919208526611328,0.0016748905181884766,0.0014503002166748047,0.0014193058013916016,0.0014498233795166016
55.62,55.62,55.62,55.62,160.63,55.62,0.0006163120269775391,0.0006709098815917969,0.0006151199340820312,0.0005660057067871094,0.0006871223449707031,0.0006248950958251953
12958.88,30.24,30.24,30.24,157.26,30.24,0.031100034713745117,0.0006771087646484375,0.0006670951843261719,0.0006978511810302734,0.00130462646484375,0.0006670951843261719
30.24,30.24,30.24,30.24,30.24,30.24,0.0010879039764404297,0.0005881786346435547,0.0006201267242431641,0.0005970001220703125,0.0006108283996582031,0.0005741119384765625
200.93,200.93,200.93,170.4,170.4,170.4,0.014994382858276367,0.017253398895263672,0.01624774932861328,0.0011243820190429688,0.0011832714080810547,0.0007815361022949219
120.08,120.08,120.08,120.08,120.08,120.08,0.0009937286376953125,0.0009779930114746094,0.0009059906005859375,0.0008802413940429688,0.0007719993591308594,0.0008130073547363281
216.35,5137.28,216.35,216.35,466.23,216.35,0.030808448791503906,0.002273082733154297,0.01990795135498047,0.01862812042236328,0.01450657844543457,0.0066912174224853516
45.88,45.88,45.88,45.88,45.88,45.88,0.0009379386901855469,0.0008981227874755859,0.0009019374847412109,0.0008051395416259766,0.0008790493011474609,0.0007891654968261719
40.79,40.79,40.79,40.79,40.79,40.79,0.0008780956268310547,0.0010271072387695312,0.00084686279296875,0.0008130073547363281,0.0008370876312255859,0.0008361339569091797
149.07,174.22,125.77,200.62,200.62,200.62,0.377810001373291,0.14226818084716797,0.021358966827392578,0.015401363372802734,0.01512002944946289,0.015218496322631836
50.01,50.01,50.01,50.01,50.01,50.01,0.005578041076660156,0.006040096282958984,0.005585908889770508,0.00551295280456543,0.005877971649169922,0.00585174560546875
56.26,56.26,56.26,56.26,56.26,56.26,0.007112026214599609,0.0039539337158203125,0.004850864410400391,0.005227088928222656,0.00449371337890625,0.005250215530395508
