0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
50.22,50.22,50.22,50.22,50.22,50.22,73.95,73.95,73.95,73.95,73.95,73.95,50.22,50.22,50.22,50.22,50.22,50.22,1624.36,1624.36,1624.36,1624.36,1624.36,1624.36,0.00012302398681640625,0.0001850128173828125,2.47955322265625e-05,4.1961669921875e-05,3.695487976074219e-05,0.0061681270599365234
90.61,90.61,90.61,90.61,192.07,96.7,50.26,50.26,50.26,50.26,50.26,50.26,27.25,27.25,27.25,27.25,150.66,43.81,2418.26,2418.26,2418.26,2418.26,2418.26,205.47,0.00024771690368652344,0.0003578662872314453,9.584426879882812e-05,0.0003020763397216797,0.00010514259338378906,0.017810344696044922
126.77,126.77,126.77,126.77,201.13,182.86,107.37,107.37,107.37,107.37,107.37,48.8,29.21,29.21,29.21,29.21,75.67,75.67,184.77,184.77,184.77,184.77,184.77,184.77,0.0006701946258544922,0.0009300708770751953,0.0001919269561767578,0.0004487037658691406,0.0001399517059326172,0.013072967529296875
108.51,108.51,108.51,108.51,251.28,120.65,38.93,38.93,38.93,38.93,162.57,38.93,50.22,50.22,50.22,50.22,50.22,24.38,64.13,64.13,64.13,64.13,64.13,64.13,0.00057220458984375,0.0008041858673095703,0.00013303756713867188,0.00047087669372558594,0.000286102294921875,0.015223979949951172
96.53,96.53,96.53,96.53,122.51,96.53,16.38,16.38,16.38,16.38,55.54,16.38,36.33,36.33,36.33,36.33,54.21,14.58,194.49,194.49,194.49,194.49,194.49,194.49,0.0003719329833984375,0.0005083084106445312,8.58306884765625e-05,0.0002715587615966797,0.00011992454528808594,0.009773969650268555
37.07,37.07,37.07,37.07,37.07,37.07,143.01,143.01,143.01,143.01,143.01,143.01,37.07,37.07,37.07,37.07,37.07,37.07,3669.89,3669.89,3669.89,3669.89,3669.89,3669.89,2.288818359375e-05,5.1975250244140625e-05,1.2874603271484375e-05,2.09808349609375e-05,1.8835067749023438e-05,0.0013270378112792969
109.8,109.8,109.8,109.8,109.8,109.8,95.07,95.07,95.07,95.07,95.07,43.15,55.6,55.6,55.6,55.6,55.6,36.47,827.82,827.82,827.82,827.82,827.82,350.52,8.893013000488281e-05,0.00011944770812988281,3.790855407714844e-05,0.00010538101196289062,5.602836608886719e-05,0.0071048736572265625
258.08,258.08,258.08,258.08,375.12,309.63,227.09,227.09,227.09,227.09,372.65,154.57,72.95,72.95,72.95,72.95,222.42,72.95,273.94,273.94,273.94,273.94,273.94,273.94,0.0003662109375,0.0005147457122802734,0.0001647472381591797,0.0003910064697265625,0.0001232624053955078,0.03030562400817871
90.85,90.85,90.85,90.85,90.85,90.85,107.82,107.82,107.82,107.82,107.82,107.82,49.43,49.43,49.43,49.43,49.43,49.43,1234.33,1234.33,1234.33,1234.33,1234.33,1234.33,3.981590270996094e-05,5.0067901611328125e-05,1.0967254638671875e-05,2.09808349609375e-05,1.811981201171875e-05,0.0015740394592285156
231.39,231.39,231.39,231.39,198.28,231.39,69.12,69.12,69.12,69.12,212.02,69.12,49.43,49.43,49.43,49.43,49.43,59.8,274.76,274.76,274.76,274.76,274.76,118.72,0.000263214111328125,0.0003287792205810547,8.177757263183594e-05,0.0002448558807373047,7.510185241699219e-05,0.0058324337005615234
55.49,55.49,55.49,55.49,55.49,55.49,112.17,112.17,112.17,112.17,112.17,113.58,49.43,49.43,49.43,49.43,49.43,49.43,352.75,352.75,352.75,352.75,352.75,191.42,2.2172927856445312e-05,2.4080276489257812e-05,1.1205673217773438e-05,2.3126602172851562e-05,1.71661376953125e-05,0.0015230178833007812
196.59,196.59,196.59,196.59,196.59,482.27,146.01,146.01,146.01,146.01,173.39,188.86,36.5,36.5,36.5,36.5,111.21,36.5,3209.59,3209.59,3209.59,3209.59,3209.59,3209.59,0.00017595291137695312,0.00022673606872558594,6.29425048828125e-05,0.00012254714965820312,7.891654968261719e-05,0.022069931030273438
280.47,280.47,280.47,280.47,478.62,793.77,94.69,94.69,94.69,94.69,94.69,94.69,111.21,111.21,111.21,111.21,111.21,89.7,7221.57,7221.57,7221.57,7221.57,7221.57,7221.57,0.00013685226440429688,0.0001862049102783203,6.890296936035156e-05,0.00014400482177734375,7.700920104980469e-05,0.007267951965332031
129.58,129.58,129.58,129.58,239.45,129.58,209.09,209.09,209.09,209.09,209.09,38.62,111.21,111.21,111.21,111.21,111.21,36.47,401.75,401.75,401.75,401.75,401.75,401.75,0.0001437664031982422,0.00017499923706054688,5.2928924560546875e-05,0.00015878677368164062,5.91278076171875e-05,0.0032427310943603516
120.82,120.82,120.82,120.82,120.82,120.82,78.43,78.43,78.43,78.43,78.43,136.9,49.43,49.43,49.43,49.43,49.43,79.73,4893.19,4893.19,4893.19,4893.19,4893.19,3209.59,0.00011301040649414062,0.00013399124145507812,5.030632019042969e-05,0.000118255615234375,4.410743713378906e-05,0.005068302154541016
117.71,117.71,117.71,117.71,117.71,203.19,63.37,63.37,63.37,63.37,63.37,39.28,55.6,55.6,55.6,55.6,55.6,32.42,5504.83,5504.83,5504.83,5504.83,5504.83,3209.59,0.0001010894775390625,0.0001373291015625,4.458427429199219e-05,0.00010228157043457031,5.936622619628906e-05,0.012774944305419922
191.93,191.93,191.93,191.93,191.93,191.93,145.83,145.83,145.83,145.83,145.83,72.33,44.61,44.61,44.61,44.61,44.61,44.61,309.23,309.23,309.23,309.23,309.23,309.23,0.00016570091247558594,0.00021719932556152344,5.316734313964844e-05,0.0001583099365234375,4.9114227294921875e-05,0.0033426284790039062
61.21,61.21,61.21,61.21,61.21,61.21,50.6,50.6,50.6,50.6,50.6,421.2,49.43,49.43,49.43,49.43,49.43,49.43,212.94,212.94,212.94,212.94,212.94,212.94,2.7179718017578125e-05,3.600120544433594e-05,1.3113021850585938e-05,2.3126602172851562e-05,1.71661376953125e-05,0.001589059829711914
114.9,114.9,114.9,114.9,114.9,114.9,94.97,94.97,94.97,94.97,94.97,94.97,49.43,49.43,49.43,49.43,49.43,49.43,4893.19,4893.19,4893.19,4893.19,4893.19,4893.19,3.4809112548828125e-05,4.291534423828125e-05,1.3113021850585938e-05,4.57763671875e-05,1.6927719116210938e-05,0.0016188621520996094
49.43,49.43,49.43,49.43,49.43,49.43,132.68,132.68,132.68,132.68,132.68,132.68,49.43,49.43,49.43,49.43,49.43,49.43,4893.19,4893.19,4893.19,4893.19,4893.19,4893.19,3.409385681152344e-05,4.1961669921875e-05,1.2159347534179688e-05,2.09808349609375e-05,1.6927719116210938e-05,0.0015149116516113281
195.57,195.57,195.57,195.57,374.85,325.13,36.58,36.58,36.58,36.58,228.45,36.58,32.42,32.42,32.42,32.42,222.42,32.42,617.09,617.09,617.09,617.09,617.09,49.51,0.0002090930938720703,0.00026607513427734375,8.106231689453125e-05,0.00019431114196777344,6.222724914550781e-05,0.010801076889038086
115.88,115.88,115.88,115.88,115.88,115.88,84.95,84.95,84.95,84.95,187.88,84.95,49.43,49.43,49.43,49.43,49.43,79.73,4893.19,4893.19,4893.19,4893.19,4893.19,4893.19,0.00012111663818359375,0.0001392364501953125,4.315376281738281e-05,0.00012111663818359375,4.363059997558594e-05,0.002975940704345703
72.09,72.09,72.09,72.09,72.09,72.09,95.23,95.23,95.23,95.23,95.23,95.23,55.6,55.6,55.6,55.6,55.6,55.6,261.67,261.67,261.67,261.67,261.67,261.67,4.887580871582031e-05,7.200241088867188e-05,1.4781951904296875e-05,4.220008850097656e-05,1.811981201171875e-05,0.001775979995727539
441.23,441.23,441.23,441.23,377.46,1170.08,86.06,86.06,86.06,86.06,86.06,86.06,49.43,49.43,49.43,49.43,49.43,49.43,3545.29,3545.29,3545.29,3545.29,3545.29,613.49,0.00042057037353515625,0.0005617141723632812,0.00020575523376464844,0.00045800209045410156,0.00012803077697753906,0.017280101776123047
123.5,123.5,123.5,123.5,169.47,243.11,144.76,144.76,144.76,144.76,144.76,144.76,72.33,72.33,72.33,72.33,72.33,72.33,3669.89,3669.89,3669.89,3669.89,3669.89,2363.52,0.00019741058349609375,0.00023508071899414062,8.606910705566406e-05,0.00019788742065429688,6.318092346191406e-05,0.05548739433288574
91.71,91.71,91.71,91.71,91.71,91.71,119.21,119.21,119.21,119.21,119.21,119.21,64.99,64.99,64.99,64.99,64.99,64.99,719.48,719.48,719.48,719.48,719.48,719.48,3.0279159545898438e-05,3.409385681152344e-05,1.2159347534179688e-05,2.09808349609375e-05,1.5974044799804688e-05,0.0016682147979736328
60.23,60.23,60.23,60.23,60.23,60.23,343.97,343.97,343.97,343.97,343.97,76.12,38.8,38.8,38.8,38.8,38.8,24.32,3669.89,3669.89,3669.89,3669.89,3669.89,3669.89,3.910064697265625e-05,3.314018249511719e-05,1.1920928955078125e-05,2.193450927734375e-05,1.71661376953125e-05,0.0013859272003173828
101.1,101.1,101.1,101.1,101.1,101.1,88.95,88.95,88.95,88.95,88.95,88.95,62.38,62.38,62.38,62.38,62.38,62.38,154.95,154.95,154.95,154.95,154.95,154.95,4.792213439941406e-05,6.508827209472656e-05,2.5987625122070312e-05,6.4849853515625e-05,1.8835067749023438e-05,0.0016961097717285156
111.21,111.21,111.21,111.21,111.21,111.21,120.24,120.24,120.24,120.24,120.24,120.24,59.8,59.8,59.8,59.8,111.21,156.19,850.19,850.19,850.19,850.19,850.19,850.19,3.981590270996094e-05,5.1975250244140625e-05,1.1920928955078125e-05,5.4836273193359375e-05,1.5974044799804688e-05,0.001461029052734375
136.97,136.97,136.97,136.97,208.79,136.97,45.24,45.24,45.24,45.24,45.24,45.24,37.07,37.07,37.07,37.07,37.07,37.07,3209.59,3209.59,3209.59,3209.59,3209.59,1166.96,0.00010204315185546875,0.00013685226440429688,3.814697265625e-05,8.106231689453125e-05,4.982948303222656e-05,0.004026174545288086
110.81,110.81,110.81,110.81,110.81,110.81,103.53,103.53,103.53,103.53,103.53,65.24,55.6,55.6,55.6,55.6,55.6,59.8,359.11,359.11,359.11,359.11,359.11,61.97,8.320808410644531e-05,0.00010728836059570312,3.0279159545898438e-05,0.0001049041748046875,4.315376281738281e-05,0.003069162368774414
78.98,78.98,78.98,78.98,78.98,78.98,42.99,42.99,42.99,42.99,42.99,42.99,37.07,37.07,37.07,37.07,37.07,37.07,84.87,84.87,84.87,84.87,84.87,84.87,5.793571472167969e-05,7.915496826171875e-05,1.1920928955078125e-05,4.57763671875e-05,1.71661376953125e-05,0.0015947818756103516
151.44,151.44,151.44,151.44,89.92,216.41,42.93,42.93,42.93,42.93,113.35,42.93,24.16,24.16,24.16,24.16,101.79,24.16,541.64,541.64,541.64,541.64,541.64,541.64,0.0011138916015625,0.0014872550964355469,0.0003790855407714844,0.0010600090026855469,0.0003972053527832031,0.10359501838684082
203.07,203.07,203.07,203.07,296.41,209.3,47.98,47.98,47.98,47.98,47.98,47.98,21.47,21.47,21.47,21.47,74.86,43.34,194.84,194.84,194.84,194.84,194.84,194.84,0.0027298927307128906,0.0034568309783935547,0.0008950233459472656,0.0024347305297851562,0.00048279762268066406,0.021982431411743164
62.9,62.9,62.9,62.9,62.9,73.31,57.12,57.12,57.12,57.12,29.07,57.12,47.85,47.85,47.85,47.85,47.85,29.17,303.02,303.02,303.02,303.02,325.75,303.02,0.0006318092346191406,0.0008292198181152344,0.00023794174194335938,0.0006387233734130859,0.0001399517059326172,0.023247718811035156
70.64,70.64,70.64,70.64,70.64,70.64,53.41,53.41,53.41,53.41,53.41,53.41,39.13,39.13,39.13,39.13,39.13,39.13,84.11,84.11,84.11,84.11,84.11,84.11,9.393692016601562e-05,9.393692016601562e-05,2.9802322387695312e-05,4.792213439941406e-05,3.886222839355469e-05,0.008532047271728516
139.87,139.87,139.87,139.87,143.62,79.42,30.84,30.84,30.84,30.84,49.8,30.84,40.78,40.78,40.78,40.78,47.85,29.17,43.84,43.84,43.84,43.84,43.84,43.84,0.0006952285766601562,0.0009958744049072266,0.00028014183044433594,0.0007600784301757812,0.00019812583923339844,0.013030529022216797
156.19,156.19,156.19,156.19,174.61,179.18,20.66,20.66,20.66,20.66,78.39,78.39,16.11,16.11,16.11,16.11,47.85,47.85,41.5,41.5,41.5,41.5,41.5,41.5,0.0022735595703125,0.003022432327270508,0.0008642673492431641,0.0022170543670654297,0.0005450248718261719,0.13437795639038086
91.12,91.12,91.12,91.12,168.26,127.86,21.43,21.43,21.43,21.43,35.35,99.24,43.75,43.75,43.75,43.75,30.58,45.86,214.11,214.11,214.11,214.11,214.11,214.11,0.00028395652770996094,0.00038743019104003906,0.00010132789611816406,0.0002377033233642578,0.000118255615234375,0.016712188720703125
105.84,105.84,105.84,105.84,139.27,126.19,35.15,35.15,35.15,35.15,35.15,109.85,57.79,57.79,57.79,57.79,58.04,58.04,579.53,579.53,579.53,579.53,579.53,579.53,0.00013685226440429688,0.00019669532775878906,7.772445678710938e-05,0.0001251697540283203,0.000118255615234375,0.02344822883605957
67.9,67.9,67.9,67.9,67.9,2886.31,64.83,64.83,64.83,64.83,64.83,64.83,45.24,45.24,45.24,45.24,45.24,45.24,413.45,413.45,413.45,413.45,413.45,413.45,3.886222839355469e-05,4.482269287109375e-05,3.0279159545898438e-05,4.6253204345703125e-05,4.00543212890625e-05,0.009279012680053711
215.98,215.98,215.98,215.98,215.98,203.73,76.19,76.19,76.19,76.19,76.19,174.93,46.57,46.57,46.57,46.57,69.45,69.45,717.14,717.14,717.14,717.14,717.14,717.14,0.00029778480529785156,0.00040602684020996094,9.393692016601562e-05,0.0002491474151611328,9.465217590332031e-05,0.015439748764038086
120.71,120.71,120.71,120.71,113.93,194.17,27.65,27.65,27.65,27.65,136.32,351.24,41.67,41.67,41.67,41.67,41.67,23.16,1370.19,1370.19,1370.19,1370.19,1370.19,1370.19,0.0004630088806152344,0.0005848407745361328,0.00010085105895996094,0.00040602684020996094,0.0001583099365234375,0.013520956039428711
79.19,79.19,79.19,79.19,79.19,79.19,96.61,96.61,96.61,96.61,96.61,96.61,55.57,55.57,55.57,55.57,55.57,55.57,162.11,162.11,162.11,162.11,162.11,93.1,0.00019598007202148438,0.00028514862060546875,2.6941299438476562e-05,0.0001690387725830078,3.409385681152344e-05,0.0069789886474609375
71.33,71.33,71.33,71.33,71.33,71.33,21.13,21.13,21.13,21.13,104.28,104.28,41.67,41.67,41.67,41.67,41.67,41.67,456.53,456.53,456.53,456.53,456.53,279.47,7.510185241699219e-05,0.00010013580322265625,2.5033950805664062e-05,8.106231689453125e-05,3.409385681152344e-05,0.0057489871978759766
104.89,104.89,104.89,104.89,104.89,104.89,66.57,66.57,66.57,66.57,66.57,66.57,62.51,62.51,62.51,62.51,62.51,62.51,457.67,457.67,457.67,457.67,457.67,56.79,0.00023293495178222656,0.00033211708068847656,2.6226043701171875e-05,0.00017309188842773438,3.504753112792969e-05,0.007143974304199219
111.77,111.77,111.77,111.77,209.23,113.2,34.52,34.52,34.52,34.52,94.11,17.34,23.76,23.76,23.76,23.76,62.51,23.76,325.04,325.04,325.04,325.04,325.04,325.04,0.00032401084899902344,0.0004417896270751953,0.00016188621520996094,0.00035071372985839844,0.00013446807861328125,0.014890193939208984
180.83,180.83,180.83,180.83,180.83,180.83,75.43,75.43,75.43,75.43,75.43,75.43,41.67,41.67,41.67,41.67,41.67,41.67,124.09,124.09,124.09,124.09,124.09,124.09,0.00021505355834960938,0.0002989768981933594,9.965896606445312e-05,0.00024390220642089844,6.818771362304688e-05,0.00665593147277832
125.02,125.02,125.02,125.02,125.02,125.02,44.49,44.49,44.49,44.49,181.11,44.49,15.52,15.52,15.52,15.52,125.02,15.52,516.58,516.58,516.58,516.58,516.58,516.58,0.00034689903259277344,0.0004918575286865234,0.00011277198791503906,0.00019884109497070312,3.409385681152344e-05,0.007541179656982422
75.97,75.97,75.97,75.97,225.82,90.21,168.05,168.05,168.05,168.05,168.05,168.05,36.51,36.51,36.51,36.51,149.0,36.51,225.79,225.79,225.79,225.79,225.79,225.79,8.296966552734375e-05,9.512901306152344e-05,3.0279159545898438e-05,5.602836608886719e-05,3.695487976074219e-05,0.0025725364685058594
144.44,144.44,144.44,144.44,144.44,144.44,71.1,71.1,71.1,71.1,71.1,71.1,36.51,36.51,36.51,36.51,36.51,36.51,398.1,398.1,398.1,398.1,398.1,398.1,0.00013303756713867188,0.00017881393432617188,4.601478576660156e-05,0.00015306472778320312,3.9577484130859375e-05,0.004976034164428711
123.23,123.23,123.23,123.23,123.23,123.23,103.49,103.49,103.49,103.49,103.49,103.49,74.5,74.5,74.5,74.5,74.5,74.5,173.69,173.69,173.69,173.69,173.69,173.69,3.409385681152344e-05,4.506111145019531e-05,7.867813110351562e-06,3.981590270996094e-05,1.2159347534179688e-05,0.0012409687042236328
66.22,66.22,66.22,66.22,66.22,66.22,69.39,69.39,69.39,69.39,69.39,195.88,66.22,66.22,66.22,66.22,66.22,66.22,159.95,159.95,159.95,159.95,159.95,159.95,2.7179718017578125e-05,2.002716064453125e-05,8.106231689453125e-06,1.621246337890625e-05,1.2159347534179688e-05,0.0009291172027587891
49.67,49.67,49.67,49.67,49.67,49.67,61.37,61.37,61.37,61.37,61.37,61.37,49.67,49.67,49.67,49.67,49.67,49.67,4916.96,4916.96,4916.96,4916.96,4916.96,4916.96,1.71661376953125e-05,1.7881393432617188e-05,7.867813110351562e-06,1.52587890625e-05,1.1920928955078125e-05,0.0008189678192138672
194.8,194.8,194.8,194.8,194.8,149.71,53.59,53.59,53.59,53.59,53.59,53.59,36.51,36.51,36.51,36.51,36.51,36.51,3614.22,3614.22,3614.22,3614.22,3614.22,3614.22,8.630752563476562e-05,0.00011301040649414062,3.2901763916015625e-05,7.867813110351562e-05,3.886222839355469e-05,0.007910490036010742
228.63,228.63,228.63,228.63,228.63,205.62,83.03,83.03,83.03,83.03,285.59,83.03,49.67,49.67,49.67,49.67,49.67,36.51,4916.96,4916.96,4916.96,4916.96,4916.96,3614.22,0.00016570091247558594,0.00022673606872558594,8.034706115722656e-05,0.00018286705017089844,5.7697296142578125e-05,1.6650114059448242
192.71,192.71,192.71,192.71,192.71,192.71,66.05,66.05,66.05,66.05,66.05,66.05,30.38,30.38,30.38,30.38,39.24,29.49,77.33,77.33,77.33,77.33,77.33,77.33,0.0003631114959716797,0.0005211830139160156,0.0001246929168701172,0.00047016143798828125,0.00010776519775390625,0.0055010318756103516
131.07,131.07,131.07,131.07,148.73,308.92,71.11,71.11,71.11,71.11,71.11,47.79,55.69,55.69,55.69,55.69,55.69,44.83,168.12,168.12,168.12,168.12,168.12,168.12,0.0001327991485595703,0.00019216537475585938,4.5299530029296875e-05,0.00010371208190917969,7.700920104980469e-05,0.008696794509887695
37.56,37.56,37.56,37.56,37.56,37.56,53.52,53.52,53.52,53.52,53.52,53.52,12.73,12.73,12.73,12.73,12.73,12.73,1041.25,1041.25,1041.25,1041.25,1041.25,1041.25,3.0040740966796875e-05,2.002716064453125e-05,1.1682510375976562e-05,8.821487426757812e-06,6.9141387939453125e-06,0.0004410743713378906
18.08,18.08,18.08,18.08,18.08,18.08,90.67,90.67,90.67,90.67,90.67,90.67,10.52,10.52,10.52,10.52,10.52,10.52,1041.25,1041.25,1041.25,1041.25,1041.25,1041.25,1.4066696166992188e-05,1.3113021850585938e-05,5.0067901611328125e-06,7.867813110351562e-06,6.198883056640625e-06,0.0003681182861328125
187.21,187.21,187.21,187.21,232.27,304.46,50.12,50.12,50.12,50.12,50.12,70.66,37.95,37.95,37.95,37.95,37.95,54.95,201.93,201.93,201.93,201.93,201.93,201.93,0.000762939453125,0.0010139942169189453,0.00021505355834960938,0.0005421638488769531,0.00015306472778320312,0.014955759048461914
24.97,24.97,24.97,24.97,94.79,149.43,63.2,63.2,63.2,63.2,63.2,20.89,31.28,31.28,31.28,31.28,31.28,12.48,505.86,505.86,505.86,505.86,505.86,505.86,0.0004470348358154297,0.00047898292541503906,0.00010418891906738281,0.0002949237823486328,9.822845458984375e-05,0.009074926376342773
53.83,53.83,53.83,53.83,53.83,53.83,53.13,53.13,53.13,53.13,53.13,53.13,46.92,46.92,46.92,46.92,46.92,46.92,1630.11,1630.11,1630.11,1630.11,1630.11,625.23,6.699562072753906e-05,6.699562072753906e-05,2.5033950805664062e-05,4.00543212890625e-05,3.314018249511719e-05,0.004479885101318359
101.12,101.12,101.12,101.12,101.12,108.96,131.73,131.73,131.73,131.73,131.73,156.21,54.76,54.76,54.76,54.76,54.76,24.64,3545.54,3545.54,3545.54,3545.54,3545.54,2439.48,0.0004467964172363281,0.0005948543548583984,0.00013208389282226562,0.0004119873046875,0.00021123886108398438,0.029542207717895508
90.71,90.71,90.71,90.71,128.71,78.56,68.2,68.2,68.2,68.2,68.2,68.2,26.86,26.86,26.86,26.86,26.86,26.86,295.72,295.72,295.72,295.72,295.72,295.72,0.00030612945556640625,0.0004391670227050781,0.0001049041748046875,0.0002770423889160156,7.605552673339844e-05,0.014868736267089844
